#gene_name v65ES_Rep1 v65ES_Rep2 pNPC_Rep1 pNPC_Rep2
uc007fbs.1 3 1 0 0
uc007fbt.1 0 0 0 1
uc007fbu.1 18 2 1 12
uc007fbv.1 1 0 0 0
uc007fbw.1 0 0 0 0
uc007fbx.1 0 0 0 0
uc007fby.1 0 0 0 0
uc007fbz.1 1 0 0 0
uc007fca.1 131 24 11 22
uc007fcb.1 105 22 7 25
uc007fcc.2 0 0 0 0
uc007fcd.2 0 0 0 0
uc007fce.2 0 0 0 0
uc007fcf.2 0 0 0 0
uc007fcg.2 0 0 0 0
uc007fch.2 0 0 0 0
uc007fci.2 0 0 0 0
uc007fcj.1 6 1 0 0
uc007fck.2 994 170 42 79
uc007fcl.1 3 1 0 0
uc007fcm.2 856 205 103 288
uc007fcn.2 36 8 1 6
uc007fcp.2 0 0 0 0
uc007fcq.2 0 0 0 0
uc007fcr.1 0 0 0 0
uc007fcs.1 0 0 0 0
uc007fct.1 7 1 588 1794
uc007fcu.1 26 4 12 34
uc007fcv.2 3 0 0 0
uc007fcw.1 0 0 0 0
uc007fcx.1 0 0 0 0
uc007fcy.1 0 0 0 0
uc007fcz.2 2 1 1 7
uc007fda.2 4 2 0 3
uc007fdb.2 0 0 0 0
uc007fdd.1 599 84 73 190
uc007fde.1 2 1 2 2
uc007fdf.2 64 11 2 6
uc007fdg.1 115 28 4 19
uc007fdh.2 3 0 0 3
uc007fdi.1 0 0 0 0
uc007fdj.2 0 0 0 0
uc007fdk.2 5 3 4 17
uc007fdl.1 0 0 0 1
uc007fdm.1 0 0 0 0
uc007fdn.2 55 8 8 8
uc007fdo.2 4 0 0 0
uc007fdp.2 0 0 0 0
uc007fdq.1 0 0 0 0
uc007fdr.1 3 0 0 0
uc007fds.2 0 0 0 0
uc007fdt.2 70 16 7 31
uc007fdu.1 8 2 0 4
uc007fdv.1 42 5 1 0
uc007fdw.1 15 6 0 1
uc007fdx.1 0 0 0 0
uc007fdy.1 5 0 0 0
uc007fdz.1 11 2 1 10
uc007fea.1 0 0 0 0
uc007feb.1 0 0 0 0
uc007fec.1 0 0 0 0
uc007fed.1 4 0 5 13
uc007fee.1 1277 317 141 526
uc007fef.1 1196 225 94 340
uc007feg.2 4 0 0 0
uc007feh.2 0 0 0 0
uc007fei.2 8 0 0 2
uc007fej.1 0 0 0 0
uc007fek.1 0 0 0 0
uc007fel.1 138 28 16 97
uc007fem.2 0 0 0 1
uc007fen.2 0 0 0 0
uc007feo.2 0 0 0 0
uc007fep.2 0 0 0 0
uc007feq.1 5 0 0 2
uc007fer.1 0 0 0 0
uc007fes.1 0 0 0 0
uc007fet.1 0 0 0 0
uc007feu.1 0 0 0 0
uc007fev.1 0 0 0 3
uc007few.2 0 0 0 0
uc007fex.2 0 0 0 0
uc007fey.1 3 0 0 0
uc007fez.1 0 0 0 0
uc007ffa.1 5 0 0 0
uc007ffb.1 0 0 0 0
uc007ffc.1 0 0 0 0
uc007ffd.1 4 0 0 0
uc007ffe.1 5 0 0 1
uc007fff.1 0 0 0 0
uc007ffg.1 0 0 0 0
uc007ffh.1 124 24 5 13
uc007ffi.1 0 0 0 0
uc007ffj.2 97 20 6 9
uc007ffk.2 0 0 0 0
uc007ffl.1 0 0 0 0
uc007ffm.2 0 0 0 0
uc007ffn.2 0 0 0 0
uc007ffo.2 0 0 0 0
uc007ffq.1 0 0 0 0
uc007ffr.1 0 0 0 0
uc007ffs.1 0 0 0 0
uc007fft.1 0 0 0 0
uc007ffu.1 0 0 0 0
uc007ffv.2 0 0 0 0
uc007ffw.2 0 0 0 0
uc007ffx.2 4 5 1 0
uc007ffy.2 3299 827 0 0
uc007ffz.2 687 134 64 216
uc007fga.1 1260 345 96 300
uc007fgb.1 2 0 0 3
uc007fgc.1 166 38 49 162
uc007fgd.2 0 1 0 0
uc007fge.1 12423 2424 136 488
uc007fgf.1 0 0 0 0
uc007fgg.1 5504 993 257 802
uc007fgh.2 899 269 209 754
uc007fgi.2 126 31 4 15
uc007fgj.2 0 0 0 0
uc007fgk.2 12 4 0 0
uc007fgl.1 0 0 0 0
uc007fgm.1 482 126 120 406
uc007fgn.1 0 0 0 0
uc007fgo.1 0 0 0 0
uc007fgp.1 3 0 0 0
uc007fgq.1 0 0 0 0
uc007fgr.1 160 167 2 7
uc007fgs.1 2 0 0 0
uc007fgt.1 0 0 0 0
uc007fgu.1 43 14 0 0
uc007fgv.1 0 0 0 0
uc007fgw.1 0 0 0 0
uc007fgx.2 5 1 0 0
uc007fgy.2 16 1 3 7
uc007fgz.2 2 0 0 2
uc007fha.1 1 2 0 4
uc007fhb.1 4 0 0 4
uc007fhc.1 11 4 2 0
uc007fhd.1 0 0 0 0
uc007fhe.2 58 9 7 20
uc007fhf.2 6 0 0 5
uc007fhg.2 0 0 0 0
uc007fhh.2 0 0 0 0
uc007fhi.1 30 8 0 0
uc007fhj.1 1 0 1 0
uc007fhk.1 0 0 0 0
uc007fhl.1 0 0 0 0
uc007fhm.1 2 0 1 2
uc007fhn.1 9583 1775 163 492
uc007fho.1 8 3 1 2
uc007fhp.1 7 3 0 6
uc007fhq.1 20 4 2 8
uc007fhs.1 0 0 0 0
uc007fht.1 0 0 0 0
uc007fhu.1 0 0 0 0
uc007fhv.1 0 0 0 0
uc007fhw.1 0 0 0 0
uc007fhx.1 0 0 0 0
uc007fhy.1 0 0 0 0
uc007fhz.1 0 0 0 0
uc007fia.1 0 0 0 0
uc007fib.1 0 0 0 0
uc007fic.1 1 0 0 0
uc007fid.1 0 0 0 0
uc007fie.1 0 0 0 0
uc007fif.1 0 0 0 0
uc007fig.1 0 0 0 0
uc007fih.1 0 0 0 0
uc007fii.1 0 0 0 0
uc007fij.1 0 0 0 0
uc007fik.1 0 0 0 0
uc007fil.1 0 0 0 0
uc007fim.1 0 0 0 0
uc007fin.1 0 0 0 0
uc007fio.1 0 0 0 0
uc007fip.1 0 0 0 0
uc007fiq.1 0 0 0 0
uc007fir.1 0 0 0 0
uc007fis.1 0 0 0 0
uc007fit.1 0 0 0 0
uc007fiu.1 0 0 0 0
uc007fiv.1 0 0 0 0
uc007fiw.1 0 0 0 0
uc007fix.1 0 0 0 0
uc007fiy.1 0 0 0 0
uc007fiz.1 0 0 0 0
uc007fja.2 99 11 8 57
uc007fjb.1 0 0 0 0
uc007fjc.2 121 17 6 17
uc007fjd.1 0 0 0 0
uc007fje.2 0 0 0 0
uc007fjf.1 14 7 0 0
uc007fjh.1 760 155 22 59
uc007fji.2 16 3 2 5
uc007fjj.2 611 148 6 11
uc007fjk.1 0 0 0 0
uc007fjl.1 15 1 3 3
uc007fjm.1 42 15 4 5
uc007fjn.1 113 14 7 24
uc007fjo.1 27 5 0 3
uc007fjp.1 0 0 0 0
uc007fjq.2 31 6 2 7
uc007fjr.1 22 5 0 8
uc007fjs.1 1 0 0 0
uc007fjt.1 0 0 0 0
uc007fju.1 490 88 14 30
uc007fjv.1 0 0 0 0
uc007fjw.1 0 0 0 1
uc007fjx.2 5 1 0 0
uc007fjy.2 18 6 0 0
uc007fjz.1 7 0 1 2
uc007fka.2 23 7 1 6
uc007fkb.2 47 7 0 7
uc007fkc.2 0 0 0 0
uc007fkd.2 5 0 0 0
uc007fke.2 3 2 0 0
uc007fkf.2 0 0 0 0
uc007fkg.2 16 1 2 0
uc007fkh.2 2 0 0 1
uc007fki.2 0 0 0 0
uc007fkj.2 0 0 0 0
uc007fkk.1 0 0 1 8
uc007fkl.1 0 0 0 1
uc007fkm.1 0 0 0 0
uc007fkn.1 0 0 0 0
uc007fko.1 0 0 0 0
uc007fkp.1 0 0 0 0
uc007fkq.1 0 0 0 0
uc007fkr.1 0 0 0 0
uc007fks.1 0 0 0 0
uc007fkt.1 0 0 0 0
uc007fku.1 0 0 0 0
uc007fkv.1 0 0 0 0
uc007fkw.1 0 0 0 0
uc007fkx.1 0 0 0 0
uc007fky.1 0 0 0 0
uc007fkz.1 0 0 0 0
uc007fla.1 0 0 0 0
uc007flb.1 0 0 0 0
uc007flc.1 0 0 0 0
uc007fld.1 0 0 0 0
uc007fle.1 0 0 0 0
uc007flf.1 0 0 0 0
uc007flg.1 0 0 0 0
uc007flh.1 0 0 0 0
uc007fli.1 0 0 0 0
uc007flj.1 0 0 0 0
uc007flk.1 0 0 0 0
uc007fll.1 0 0 0 0
uc007flm.1 0 0 0 0
uc007fln.1 0 0 0 0
uc007flo.1 0 0 0 0
uc007flp.1 10 4 1 1
uc007flq.1 0 0 0 0
uc007fls.2 9 1 7 18
uc007flt.1 0 0 0 0
uc007flu.1 72 12 12 42
uc007flv.2 0 0 0 0
uc007flw.1 990 186 20 62
uc007flx.1 0 0 0 0
uc007fly.1 0 0 0 0
uc007flz.2 2613 608 226 719
uc007fma.1 0 1 0 1
uc007fmb.1 0 0 0 0
uc007fmc.1 11 2 1 3
uc007fmd.1 24 5 4 8
uc007fme.1 0 0 0 1
uc007fmf.1 0 0 0 0
uc007fmg.1 0 0 0 0
uc007fmh.1 0 0 0 0
uc007fmi.1 0 0 0 0
uc007fmj.1 1 0 1 1
uc007fmk.1 0 1 0 0
uc007fml.1 0 0 0 0
uc007fmm.2 0 0 0 0
uc007fmn.1 2 2 4 18
uc007fmo.1 0 0 0 0
uc007fmp.1 0 0 0 0
uc007fmq.1 0 0 0 0
uc007fmr.1 12183 2244 389 1314
uc007fms.1 2 0 0 1
uc007fmt.1 0 0 0 0
uc007fmu.1 0 0 0 0
uc007fmv.1 1 1 2 4
uc007fmw.1 0 0 0 0
uc007fmx.1 0 0 0 0
uc007fmy.1 0 0 0 0
uc007fmz.1 0 0 0 0
uc007fna.1 0 0 0 0
uc007fnb.1 0 0 0 0
uc007fnc.1 0 0 0 0
uc007fnd.1 0 0 0 1
uc007fne.1 0 0 0 0
uc007fnf.1 0 0 0 0
uc007fng.1 0 0 0 0
uc007fnh.1 0 0 0 0
uc007fni.1 2 0 0 0
uc007fnj.1 0 0 0 0
uc007fnk.1 0 0 0 0
uc007fnl.1 0 0 0 0
uc007fnm.1 4 0 1 3
uc007fnn.1 0 2 1 8
uc007fno.1 3 1 1 1
uc007fnp.1 2 0 0 0
uc007fnq.1 0 1 0 3
uc007fnr.1 0 0 0 0
uc007fns.2 4 0 0 0
uc007fnt.2 0 0 0 0
uc007fnu.2 5 1 1 1
uc007fnv.2 3 0 1 1
uc007fnw.2 12 2 1 10
uc007fnx.2 0 0 0 0
uc007fny.2 0 0 0 0
uc007fnz.2 0 0 0 0
uc007foa.2 3 1 2 0
uc007fob.2 13 1 1 2
uc007foc.1 0 0 0 0
uc007fod.1 0 0 0 0
uc007foe.1 0 0 0 0
uc007fof.1 0 0 0 0
uc007fog.1 0 0 0 0
uc007foh.1 0 0 0 0
uc007foi.1 1 0 0 0
uc007foj.1 0 0 0 0
uc007fok.1 0 0 0 0
uc007fol.1 2 0 0 1
uc007fom.1 63 11 2 12
uc007fon.1 0 0 0 0
uc007foo.2 918 203 69 226
uc007fop.1 1 0 0 0
uc007foq.1 2569 485 150 460
uc007for.1 36 6 0 0
uc007fos.1 0 0 0 0
uc007fot.1 0 0 0 0
uc007fou.1 1 0 0 0
uc007fov.1 1 0 0 0
uc007fox.1 0 0 0 0
uc007foy.1 0 0 0 0
uc007foz.1 54 5 4 10
uc007fpa.1 1137 231 128 351
uc007fpb.1 1 0 0 0
uc007fpc.1 0 0 0 0
uc007fpd.1 0 0 0 0
uc007fpe.1 0 0 0 0
uc007fpf.2 0 0 0 0
uc007fpg.2 0 0 0 0
uc007fph.2 0 0 0 0
uc007fpi.2 0 0 0 0
uc007fpj.2 0 0 0 0
uc007fpk.2 0 0 0 0
uc007fpl.2 0 0 0 0
uc007fpm.2 0 0 0 0
uc007fpn.2 0 0 0 0
uc007fpo.2 0 0 0 0
uc007fpp.2 0 0 0 0
uc007fpq.2 0 0 0 0
uc007fpr.2 0 0 0 0
uc007fps.1 0 0 0 0
uc007fpt.1 3 3 1 2
uc007fpu.1 1 0 0 0
uc007fpv.1 0 0 0 0
uc007fpw.1 0 0 0 2
uc007fpx.1 0 0 0 0
uc007fpy.1 0 0 0 0
uc007fpz.1 19 2 1 7
uc007fqa.1 0 0 0 0
uc007fqb.2 880 230 123 365
uc007fqc.2 0 1 0 1
uc007fqd.1 35 8 3 4
uc007fqe.2 0 0 0 0
uc007fqf.2 0 2 1 0
uc007fqg.2 0 1 0 2
uc007fqh.1 11 3 4 4
uc007fqi.1 0 0 0 0
uc007fqj.1 13 1 0 1
uc007fqk.1 0 0 0 0
uc007fql.1 0 0 0 0
uc007fqm.1 1313 285 47 122
uc007fqn.2 0 0 1 5
uc007fqo.2 0 0 0 0
uc007fqp.1 0 0 0 0
uc007fqq.1 0 0 0 0
uc007fqr.1 0 0 0 0
uc007fqs.1 0 0 0 0
uc007fqt.2 44 7 0 1
uc007fqu.1 0 0 0 0
uc007fqv.1 0 0 0 0
uc007fqw.1 2 1 0 0
uc007fqx.1 1499 335 134 450
uc007fqy.1 1 1 0 2
uc007fqz.1 49 8 2 6
uc007fra.1 1721 396 33 129
uc007frb.1 379 82 7 31
uc007frc.2 82 8 33 111
uc007frd.2 0 0 0 0
uc007fre.2 0 0 0 0
uc007frg.2 31 3 0 0
uc007frh.1 2 0 0 0
uc007fri.1 1 0 0 0
uc007frj.1 0 1 0 0
uc007frk.1 0 0 0 0
uc007frl.1 3 0 0 0
uc007frm.1 0 0 0 0
uc007frn.1 2 0 0 0
uc007fro.1 0 0 0 0
uc007frp.1 0 0 0 0
uc007frq.1 0 0 0 0
uc007frr.1 0 0 0 0
uc007frs.1 0 0 0 0
uc007frt.1 0 0 0 0
uc007fru.1 0 0 0 0
uc007frv.1 0 0 0 0
uc007frw.1 0 0 0 0
uc007frx.1 0 0 0 0
uc007fry.1 0 0 0 0
uc007frz.1 0 0 0 0
uc007fsa.1 0 0 0 0
uc007fsb.1 0 0 0 0
uc007fsc.1 0 0 0 0
uc007fsd.1 0 0 0 0
uc007fse.1 0 0 0 0
uc007fsf.1 0 0 0 0
uc007fsg.1 0 0 0 0
uc007fsh.1 0 0 0 0
uc007fsi.1 0 0 0 0
uc007fsj.1 0 0 0 0
uc007fsk.1 0 0 0 0
uc007fsl.1 0 0 0 0
uc007fsm.1 0 0 0 0
uc007fsn.1 0 0 0 0
uc007fso.1 0 0 0 0
uc007fsp.1 0 0 0 0
uc007fsq.1 0 0 0 0
uc007fsr.1 0 0 0 0
uc007fss.1 0 0 0 0
uc007fst.1 0 0 0 0
uc007fsu.1 0 0 0 0
uc007fsv.1 0 0 0 0
uc007fsw.1 0 0 0 0
uc007fsx.1 0 0 0 0
uc007fsy.1 0 0 0 0
uc007fsz.1 0 0 0 0
uc007fta.1 0 0 0 0
uc007ftb.1 0 1 0 0
uc007ftc.1 16135 4953 730 2641
uc007ftd.1 3 0 0 0
uc007fte.1 5 4 0 1
uc007ftf.1 21 5 0 0
uc007ftg.1 6 1 0 0
uc007fth.1 1 0 0 0
uc007fti.1 4 0 0 0
uc007ftj.1 0 0 0 0
uc007ftk.1 0 0 0 0
uc007ftl.1 0 0 0 0
uc007ftm.2 3 0 0 0
uc007ftn.2 0 0 0 0
uc007fto.1 111 19 0 2
uc007ftp.1 0 0 0 0
uc007ftq.1 2 0 0 0
uc007ftr.1 0 0 0 0
uc007fts.1 29 9 0 1
uc007ftt.1 31 5 0 0
uc007ftu.2 42 8 0 0
uc007ftv.2 0 0 0 0
uc007ftw.2 3592 755 20 84
uc007ftx.1 62 9 0 0
uc007fty.1 1 0 0 0
uc007ftz.1 0 0 0 0
uc007fua.1 0 0 0 0
uc007fub.1 2 0 0 1
uc007fuc.2 15 4 7 16
uc007fud.1 0 0 1 0
uc007fue.1 0 0 0 0
uc007fuf.1 1 0 0 0
uc007fug.1 9 0 2 5
uc007fuh.1 0 0 0 0
uc007fui.1 0 0 0 0
uc007fuj.1 5 0 0 3
uc007fuk.1 0 0 0 0
uc007ful.1 0 0 0 0
uc007fum.1 10 4 0 2
uc007fun.2 1 1 0 0
uc007fuo.1 1217 234 30 103
uc007fup.1 7467 1543 119 540
uc007fuq.1 0 0 0 0
uc007fur.1 0 0 0 0
uc007fus.1 0 0 0 0
uc007fut.2 0 0 0 0
uc007fuu.2 11 2 0 6
uc007fuv.2 1 1 0 0
uc007fuw.2 3 0 0 0
uc007fux.1 177 40 13 44
uc007fuy.2 0 0 0 0
uc007fuz.2 0 0 0 0
uc007fva.2 1 0 0 0
uc007fvb.1 2 0 0 0
uc007fvc.2 0 0 0 0
uc007fvd.2 0 1 0 0
uc007fve.1 25 7 7 5
uc007fvf.2 3 0 0 1
uc007fvg.1 0 0 0 0
uc007fvh.2 23 13 2 0
uc007fvi.2 15 2 4 9
uc007fvj.1 0 0 0 0
uc007fvk.1 0 0 0 0
uc007fvl.2 3 2 1 0
uc007fvm.2 0 0 0 0
uc007fvn.2 0 0 0 0
uc007fvo.2 0 0 0 0
uc007fvp.2 0 0 0 0
uc007fvq.2 0 0 0 0
uc007fvr.1 0 0 0 0
uc007fvs.1 0 0 0 0
uc007fvt.2 0 0 0 0
uc007fvu.2 0 0 0 0
uc007fvv.1 0 0 0 0
uc007fvw.1 0 0 0 0
uc007fvx.1 2212 482 198 543
uc007fvy.1 126 18 4 24
uc007fvz.1 18 2 0 6
uc007fwa.1 1038 252 72 254
uc007fwb.1 0 0 0 0
uc007fwc.1 0 0 0 0
uc007fwd.2 0 0 0 0
uc007fwf.2 0 0 0 0
uc007fwg.1 1 1 0 0
uc007fwh.2 0 0 0 0
uc007fwi.2 170 47 3 9
uc007fwj.2 4 0 0 0
uc007fwl.2 8 2 3 3
uc007fwm.1 0 0 0 0
uc007fwn.1 102 29 21 72
uc007fwo.2 8928 2241 468 1665
uc007fwp.1 4 0 0 2
uc007fwq.1 28 3 0 0
uc007fwr.1 0 0 0 0
uc007fws.1 0 0 0 0
uc007fwt.1 0 0 0 0
uc007fwu.1 0 0 0 0
uc007fwv.1 0 0 0 0
uc007fww.1 0 0 0 0
uc007fwx.1 0 0 0 0
uc007fwy.1 0 0 0 0
uc007fwz.1 0 0 0 0
uc007fxa.1 0 0 0 0
uc007fxb.1 0 0 0 0
uc007fxc.1 0 0 0 0
uc007fxd.1 0 0 0 0
uc007fxe.1 4 0 0 0
uc007fxf.1 0 0 0 0
uc007fxg.1 0 0 0 0
uc007fxh.1 13 4 0 0
uc007fxi.1 373 80 4 9
uc007fxj.1 1251 314 111 361
uc007fxk.1 7646 1687 144 519
uc007fxl.1 34 7 1 8
uc007fxm.1 1585 319 178 570
uc007fxn.1 55 16 8 20
uc007fxo.1 0 0 0 0
uc007fxp.1 1 0 0 0
uc007fxq.1 12 0 3 2
uc007fxr.1 11 1 4 14
uc007fxs.1 5 2 1 0
uc007fxt.1 1730 370 28 94
uc007fxu.2 1267 279 253 815
uc007fxv.2 5 2 1 0
uc007fxw.1 19 2 1 2
uc007fxx.1 0 0 0 0
uc007fxy.2 0 0 0 0
uc007fxz.1 0 0 0 0
uc007fya.2 0 0 0 0
uc007fyb.2 600 145 341 1120
uc007fyc.2 0 0 0 0
uc007fyd.2 7 0 1 1
uc007fye.1 2 0 0 0
uc007fyf.2 1 0 0 0
uc007fyg.2 30 6 2 5
uc007fyh.1 0 0 0 0
uc007fyi.1 0 0 0 0
uc007fyj.1 0 0 0 0
uc007fyk.2 0 0 0 0
uc007fyl.2 0 0 0 0
uc007fym.1 0 0 0 0
uc007fyn.2 0 0 0 0
uc007fyo.2 46 2 8 28
uc007fyp.1 0 0 0 0
uc007fyq.1 0 0 0 0
uc007fyr.1 0 0 0 0
uc007fys.1 0 0 0 0
uc007fyt.1 0 0 0 0
uc007fyu.1 0 0 0 0
uc007fyv.1 0 0 0 0
uc007fyw.1 16 5 4 7
uc007fyx.1 0 0 0 0
uc007fyy.1 0 0 0 0
uc007fyz.1 0 0 0 0
uc007fza.1 0 0 0 0
uc007fzb.2 0 0 0 0
uc007fzc.1 0 0 0 0
uc007fzd.2 308 91 8 33
uc007fze.1 0 0 0 0
uc007fzf.1 10 0 0 0
uc007fzg.1 0 0 0 0
uc007fzh.1 540 175 106 393
uc007fzi.1 9170 2372 440 1409
uc007fzj.1 0 0 0 0
uc007fzk.1 1 0 1 1
uc007fzl.1 20 9 2 11
uc007fzm.1 0 0 0 0
uc007fzn.1 108 39 15 41
uc007fzo.2 21 8 2 5
uc007fzp.1 0 0 0 0
uc007fzq.1 12 0 0 0
uc007fzr.2 7 1 1 3
uc007fzs.2 23 5 0 0
uc007fzt.2 0 0 0 0
uc007fzu.1 1 0 0 0
uc007fzv.2 10 5 0 3
uc007fzw.2 0 0 0 0
uc007fzx.2 0 0 0 0
uc007fzy.1 0 0 0 0
uc007fzz.1 0 0 0 0
uc007gaa.1 0 0 0 0
uc007gab.1 24 7 3 21
uc007gac.1 0 0 0 0
uc007gad.1 0 0 0 0
uc007gae.1 0 0 0 0
uc007gaf.1 0 0 0 0
uc007gag.1 0 0 0 0
uc007gah.1 0 0 0 0
uc007gai.1 1 0 0 0
uc007gaj.2 0 0 0 0
uc007gak.2 0 0 0 0
uc007gal.2 0 0 0 0
uc007gam.1 36 11 2 12
uc007gan.1 774 191 190 522
uc007gao.2 5 2 0 0
uc007gap.1 0 0 0 0
uc007gaq.1 0 0 0 0
uc007gar.1 0 0 0 0
uc007gas.1 134 19 7 19
uc007gat.1 6725 1797 236 826
uc007gau.1 0 0 0 1
uc007gav.1 0 0 0 0
uc007gaw.1 0 0 0 0
uc007gax.1 0 0 0 0
uc007gay.1 0 0 0 0
uc007gaz.1 3278 838 36 157
uc007gba.1 0 0 0 0
uc007gbb.1 0 0 0 0
uc007gbc.1 0 0 0 0
uc007gbd.2 0 0 0 0
uc007gbe.2 0 0 0 0
uc007gbf.2 0 0 0 0
uc007gbg.2 5 0 0 1
uc007gbh.2 0 0 0 0
uc007gbi.1 7797 2049 249 873
uc007gbj.1 19 3 0 0
uc007gbk.1 8 0 1 1
uc007gbl.1 26 12 2 5
uc007gbm.1 1 1 0 0
uc007gbn.1 0 0 0 0
uc007gbo.1 0 0 0 0
uc007gbp.1 0 0 0 0
uc007gbq.1 6 0 0 2
uc007gbr.1 8 0 0 2
uc007gbs.1 107 32 11 31
uc007gbt.1 97 10 5 10
uc007gbu.1 83 20 4 26
uc007gbv.1 128 30 9 42
uc007gbw.1 0 0 0 0
uc007gbx.1 6 3 2 5
uc007gby.2 1 0 0 0
uc007gbz.2 0 0 0 0
uc007gca.1 0 0 0 0
uc007gcb.1 0 0 0 0
uc007gcc.1 0 0 0 0
uc007gcd.1 0 0 0 0
uc007gce.1 1011 249 103 275
uc007gcf.1 246 37 7 33
uc007gcg.2 211 74 33 110
uc007gch.1 0 0 0 0
uc007gci.1 1621 436 246 810
uc007gcj.2 0 0 0 0
uc007gck.2 0 0 0 0
uc007gcl.2 0 0 0 0
uc007gcm.2 2 0 0 0
uc007gcn.2 26678 7070 2391 7763
uc007gco.1 8 1 1 1
uc007gcp.1 113 24 126 330
uc007gcq.1 1067 266 116 414
uc007gcr.2 0 0 0 0
uc007gcs.2 0 0 0 0
uc007gct.1 0 0 0 1
uc007gcu.1 0 0 0 0
uc007gcv.2 0 0 0 0
uc007gcw.2 3 0 0 0
uc007gcx.2 0 0 0 0
uc007gcy.2 0 0 0 0
uc007gcz.1 910 259 139 419
uc007gda.1 0 0 0 0
uc007gdb.1 0 1 0 0
uc007gdc.1 91 26 0 3
uc007gdd.1 11 4 2 6
uc007gde.1 0 0 0 1
uc007gdf.2 0 0 0 0
uc007gdg.2 0 0 0 0
uc007gdh.2 0 0 0 0
uc007gdi.2 0 0 0 0
uc007gdj.2 0 0 0 0
uc007gdk.2 0 0 0 0
uc007gdl.2 0 0 0 0
uc007gdm.2 0 0 0 0
uc007gdn.1 1 0 0 0
uc007gdo.1 12 5 0 1
uc007gdp.1 0 0 0 0
uc007gdq.1 10 2 6 5
uc007gdr.1 2 0 0 0
uc007gds.1 909 219 120 452
uc007gdt.1 1288 301 117 375
uc007gdu.1 48 10 0 2
uc007gdv.2 0 0 0 0
uc007gdw.2 0 0 0 0
uc007gdx.1 366 102 21 70
uc007gdy.1 0 0 0 0
uc007gdz.1 10 2 2 7
uc007gea.2 60 19 10 46
uc007geb.2 4 1 1 4
uc007gec.2 3 0 0 0
uc007gee.1 0 0 0 0
uc007gef.1 0 3 1 1
uc007geg.1 0 0 0 1
uc007geh.1 1430 311 174 565
uc007gei.1 4 2 3 4
uc007gej.1 21 9 3 13
uc007gek.1 5220 1273 365 1208
uc007gel.1 0 0 0 0
uc007gem.1 6 3 1 5
uc007gen.1 0 0 0 0
uc007geo.1 0 0 0 0
uc007gep.1 0 0 0 0
uc007geq.1 0 0 0 0
uc007ger.1 351 95 16 100
uc007get.1 7 4 4 5
uc007geu.1 0 0 0 0
uc007gev.1 0 0 0 0
uc007gex.1 0 0 0 0
uc007gey.2 97 28 16 79
uc007gez.1 40 5 4 11
uc007gfa.1 0 0 0 0
uc007gfb.1 3 1 1 0
uc007gfc.1 0 0 0 0
uc007gfd.1 0 0 0 0
uc007gfe.1 1 0 2 3
uc007gff.1 0 0 0 0
uc007gfg.1 0 0 0 0
uc007gfi.2 2720 715 364 1347
uc007gfj.1 2 1 0 1
uc007gfk.1 661 188 46 163
uc007gfl.1 721 168 7 23
uc007gfm.1 1 0 1 0
uc007gfn.1 0 0 0 0
uc007gfo.1 58 25 3 19
uc007gfp.1 6 0 0 0
uc007gfq.1 0 0 0 0
uc007gfr.1 0 0 0 0
uc007gfs.1 0 0 0 0
uc007gft.1 0 0 0 0
uc007gfu.1 0 0 0 0
uc007gfv.2 8162 2325 634 2337
uc007gfw.1 21 4 0 0
uc007gfx.2 0 0 0 0
uc007gfy.2 0 0 0 0
uc007gfz.1 1 0 0 0
uc007gga.2 0 0 0 0
uc007ggb.1 2 0 0 1
uc007ggc.2 300 90 15 54
uc007ggd.2 40 4 1 22
uc007gge.2 115841 29894 12072 41173
uc007ggf.1 1 0 0 5
uc007ggg.2 20 3 3 2
uc007ggh.2 0 0 0 0
uc007ggi.2 0 0 0 0
uc007ggj.2 2 0 0 0
uc007ggk.2 5 2 0 1
uc007ggl.1 0 0 0 0
uc007ggm.1 0 0 0 0
uc007ggn.1 3 2 0 0
uc007ggo.1 265 42 40 144
uc007ggp.2 3 0 0 0
uc007ggq.2 3 1 1 2
uc007ggs.2 1 0 3 6
uc007ggt.1 0 0 0 0
uc007ggu.1 1 1 0 0
uc007ggv.1 0 0 0 0
uc007ggw.1 0 0 0 0
uc007ggx.1 0 0 0 0
uc007ggy.1 1670 411 148 479
uc007ggz.2 1028 257 116 451
uc007gha.1 12 1 0 1
uc007ghb.1 1 0 0 0
uc007ghc.2 0 0 0 0
uc007ghd.2 5 2 2 4
uc007ghe.2 0 0 0 0
uc007ghf.2 1663 440 115 452
uc007ghg.1 0 0 0 0
uc007ghh.1 0 0 0 0
uc007ghi.1 4 1 0 0
uc007ghj.2 20 4 3 17
uc007ghk.2 0 0 0 0
uc007ghl.2 0 0 0 0
uc007ghm.2 0 0 0 0
uc007ghn.2 0 0 0 0
uc007gho.1 225 68 62 170
uc007ghq.2 0 0 0 0
uc007ghr.1 5 0 2 5
uc007ghs.1 59 14 5 25
uc007ght.1 39 6 1 13
uc007ghu.2 1131 284 96 305
uc007ghv.2 61 9 1 9
uc007ghw.1 17 5 0 0
uc007ghx.1 0 0 0 0
uc007ghy.1 0 0 0 0
uc007ghz.1 0 0 0 0
uc007gia.1 0 0 0 0
uc007gib.2 0 0 0 0
uc007gic.2 5 2 0 1
uc007gid.2 0 0 0 0
uc007gie.2 0 0 0 0
uc007gif.1 15 6 3 9
uc007gig.1 2194 702 416 1514
uc007gih.2 13 9 0 1
